pref,pref_code,cat,date,shop,addr,lat,lon,lat_i,lon_i
tokyo,13,コンビニ,2025-10-01,法人番号5011802028479有限会社マイルストンファミリーマート品川シーサイドレジデンス／Ｓ店,品川区東品川３丁目１０番１号品川シーサイドレジデンスオーシャンウイングＢ棟１階,35.615936,139.749695,8547,6359
tokyo,13,コンビニ,2025-10-01,兪文鈴ファミリーマート大崎三丁目店,品川区大崎３丁目６番６号トキワ新ビル１階,35.62043,139.727127,8548,6356
tokyo,13,コンビニ,2025-10-31,法人番号2011501032537株式会社啓新ファミリーマート飯田橋店,新宿区揚場町２番２１号東ビル１階及び２階,35.702747,139.743256,8568,6358
tokyo,13,コンビニ,2025-10-06,渡邉大也ファミリーマート西新宿五丁目駅前店,新宿区西新宿５丁目２５番１４号ラ・ヴィスタ西新宿１階,35.689693,139.683929,8565,6349
tokyo,13,コンビニ,2025-10-16,佐藤直幸ファミリーマート新宿西落合三丁目店,新宿区西落合３丁目２３番１号,35.72374,139.678116,8573,6348
tokyo,13,コンビニ,2025-10-15,林東升ファミリーマートＥＱＵⅰＡ曳舟店,墨田区東向島２丁目２６番６号東武曳舟駅構内高架下,35.717705,139.816391,8572,6370
tokyo,13,コンビニ,2025-10-02,笹倉裕二朗セブン－イレブン江東枝川２丁目店,江東区枝川２丁目２番８号建物１階,35.659252,139.807388,8558,6369
tokyo,13,コンビニ,2025-10-16,濵畑隆博ファミリーマートニュートンプレイス／Ｓ店,江東区塩浜１丁目４番３３号ニュートンプレイスフォレストミュージアム１階,35.662613,139.800064,8559,6368
tokyo,13,コンビニ,2025-10-02,法人番号1010902014517株式会社丸德ファームファミリーマート西小山ニコニコ通り店,目黒区原町１丁目２番１０号建物１階,35.616848,139.696701,8548,6351
tokyo,13,コンビニ,2025-10-01,法人番号7010403019976合同会社ＰＬＵＳセブン－イレブン馬込桜並木通り店,大田区南馬込４丁目９番４号,35.584995,139.710007,8540,6353
tokyo,13,コンビニ,2025-10-21,立川しおりローソン上池台二丁目店,大田区上池台２丁目４０番１５号ＳＡＫＵＲＡＣＴＥＲＲＡＣＥ１階,35.597229,139.692322,8543,6350
tokyo,13,コンビニ,2025-10-01,富澤宏充セブン－イレブン下丸子多摩堤通り店,大田区下丸子２丁目２８番３号,35.564777,139.689529,8535,6350
tokyo,13,コンビニ,2025-10-01,法人番号7010803005452マリリン合同会社セブン－イレブン大田区矢口店,大田区矢口２丁目１７番２８号前田ビル１階,35.562901,139.69133,8535,6350
tokyo,13,ドラッグ・薬局,2025-10-16,法人番号7180301016951株式会社スギ薬局スギドラッグ千歳船橋店,世田谷区経堂４丁目３２番１２号千歳船橋３９ブロック１階,35.648705,139.628296,8555,6340
tokyo,13,コンビニ,2025-10-01,法人番号2010901033558ＹＡＴＡＩ株式会社ファミリーマート玉川三丁目店,世田谷区玉川３丁目３８番１号,35.616306,139.623611,8547,6339
tokyo,13,コンビニ,2025-10-19,嶋村龍之介セブン－イレブン世田谷奥沢２丁目店,世田谷区奥沢２丁目１１番７号クレインⅢ１階,35.604855,139.671661,8545,6347
tokyo,13,ドラッグ・薬局,2025-10-02,法人番号7180301016951株式会社スギ薬局スギドラッグ中野通り店,中野区中野５丁目６８番８号ライオンズマンション中野第３１階,35.709393,139.665115,8570,6346
tokyo,13,ドラッグ・薬局,2025-10-23,法人番号7180301016951株式会社スギ薬局スギドラッグ中野２丁目店,中野区中野２丁目２６番１０号中村ビル１階及び２階,35.704128,139.666,8568,6346
tokyo,13,コンビニ,2025-10-23,法人番号1011201004713株式会社ブンセブン－イレブン中野中央桃園川店,中野区中野３丁目２９番１０号ＳｕｎＷｅｓｔ１階,35.702282,139.664673,8568,6346
tokyo,13,コンビニ,2025-10-15,林春艶ファミリーマート南池袋明治通り店,豊島区南池袋１丁目１８番２３号ルックハイツ池袋１０１号,35.727222,139.711761,8574,6353
tokyo,13,コンビニ,2025-10-28,佐々木大セブン－イレブン北区昭和町１丁目店,北区昭和町１丁目１番２０号アルブルちとせ尾久駅前１階,35.745644,139.757217,8578,6361
tokyo,13,スーパー,2025-10-29,法人番号9290001072902株式会社トライアルストアーズＴＲＩＡＬＧＯ富士見台駅北店,練馬区貫井１丁目２８番２号ホワイトカウンティ富士見台１階,35.736248,139.630783,8576,6340
tokyo,13,コンビニ,2025-10-31,川原暢ファミリーマート金町六丁目店,葛飾区金町６丁目２番１号ヴィナシス金町ブライトコート１１１１階,35.768021,139.871033,8584,6379
tokyo,13,コンビニ,2025-10-31,法人番号9010601039147株式会社八福屋ファミリーマート立石五丁目店,葛飾区立石５丁目１８番１号,35.744362,139.843887,8578,6375
tokyo,13,コンビニ,2025-10-31,法人番号4010601050728Ｊ隆鑫株式会社ファミリーマート金町理科大学通り店,葛飾区東金町１丁目１３番１号シャンテルミエール１階,35.770565,139.867767,8584,6378
tokyo,13,スーパー,2025-10-03,法人番号8020001069182株式会社クリシマスーパークリシマフォレストモール南大沢店,八王子市南大沢２丁目２５番地フォレストモール南大沢１階１０１区画,35.613148,139.381607,8547,6301
tokyo,13,コンビニ,2025-10-22,法人番号7010101007333株式会社ケイアンドワイセブン－イレブン八王子駅南店,八王子市旭町１番１８号南口第一ビル１階,35.655796,139.336212,8557,6293
tokyo,13,コンビニ,2025-10-01,法人番号1010701027810エイ・ケイ・フランチャイズシステム株式会社ファミリーマート武蔵村山三ツ木店,武蔵村山市三ツ木１丁目３６番地３,35.754612,139.376312,8581,6300
tokyo,13,コンビニ,2025-10-03,法人番号2013301010706株式会社ファミリーマートファミリーマート国分寺本町三丁目店,国分寺市本町３丁目８番１２号エクシードビル１階,35.702957,139.479843,8568,6316
tokyo,13,コンビニ,2025-10-02,法人番号2013402002577有限会社ティー・エム・ケーローソン小金井本町五丁目店,小金井市本町５丁目４０番６号,35.705627,139.503342,8569,6320
tokyo,13,ドラッグ・薬局,2025-10-02,法人番号1040001036939株式会社マツモトキヨシドラッグストアマツモトキヨシ武蔵境南店,武蔵野市境南町２丁目１１番２２号第一飛翔ビル１階,35.698681,139.545425,8567,6327
tokyo,13,コンビニ,2025-10-02,中村さゆりファミリーマート青梅末広町二丁目店,青梅市末広町２丁目２番地の８,35.779167,139.306778,8587,6289
tokyo,13,コンビニ,2025-10-31,宮﨑二三子ファミリーマート多摩瑞穂店,西多摩郡瑞穂町大字二本木９１７番地１,35.789516,139.360397,8589,6297
tokyo,13,コンビニ,2025-10-01,吉田征司セブン－イレブン田無谷戸店,西東京市緑町３丁目５番２８号菅野ビル１階,35.741913,139.54332,8578,6326
tokyo,13,ドラッグ・薬局,2025-10-03,法人番号1012401000634株式会社サンドラッグサンドラッグ保谷北口駅前店,西東京市下保谷４丁目１３番９号マノアビル１階及び２階２０３号室,35.749596,139.567627,8579,6330
tokyo,13,ドラッグ・薬局,2025-10-15,法人番号9290001025414株式会社コスモス薬品ドラッグコスモス芝久保店,西東京市芝久保町２丁目１１番１８号,35.728477,139.528091,8574,6324
tokyo,13,コンビニ,2025-10-31,近藤純子ファミリーマート東久留米本町店,東久留米市本町３丁目２番５号,35.758987,139.530502,8582,6324
yamaguchi,35,コンビニ,2025-10-01,安部大司ファミリーマート下関伊倉店,下関市川中豊町一丁目1番24番,34.000309,130.936432,8160,4949
yamaguchi,35,スーパー,2025-10-14,法人番号8250001014818株式会社ドリームキャッチ買取専門店大吉ゆめタウン長府店,下関市ゆめﾀｳﾝ1番1号,34.029869,131.012619,8167,4962
yamaguchi,35,コンビニ,2025-10-01,竹内東政ファミリーマート岩国尾津町店,岩国市尾津町一丁目12番16号,34.143223,132.21254,8194,5154
yamaguchi,35,コンビニ,2025-10-29,法人番号4250001021033新光商事株式会社ローソン柳井駅西店,柳井市古開作270番地1,33.969158,132.102585,8152,5136
yamanashi,19,コンビニ,2025-10-31,髙石賢一ファミリーマート石和窪中島店,笛吹市石和町窪中島９７番地１,35.646019,138.63472,8555,6181
yamanashi,19,コンビニ,2025-10-16,尾形謙二セブン－イレブン富士吉田新西原店,富士吉田市新西原２丁目２６番３３号,35.481953,138.78537,8515,6205
yamanashi,19,コンビニ,2025-10-31,中山義弘ファミリーマート河口湖インター店,富士吉田市松山１２０８番地,35.481247,138.781158,8515,6204
aichi,23,コンビニ,2025-11-01,劉爽ローソン名東区猪高町店,名古屋市名東区猪子石原三丁目802番地,35.194088,136.992355,8446,5918
aichi,23,スーパー,2025-11-27,法人番号1080101006499マックスバリュ東海株式会社マックスバリュエクスプレス今池駅南店,名古屋市千種区今池三丁目12番20号ＫＡビル,35.165771,136.935867,8439,5909
aichi,23,コンビニ,2025-11-01,法人番号1010001088181株式会社セブン－イレブン・ジャパンセブン－イレブン名古屋稲葉地町店,名古屋市中村区稲葉地町一丁目16番地3,35.168049,136.844803,8440,5895
aichi,23,コンビニ,2025-11-01,法人番号5180003020493合同会社さくらローソンストア100桜通本町店,名古屋市中区丸の内三丁目23番23号リエトコート丸の内1階,35.173599,136.902191,8441,5904
aichi,23,コンビニ,2025-11-14,李長鋒セブン－イレブン名古屋鶴舞駅前店,名古屋市中区千代田五丁目13番24号,35.157906,136.918808,8437,5907
aichi,23,ドラッグ・薬局,2025-11-28,法人番号6200001014428株式会社ユタカファーマシードラッグユタカ八事天道店,名古屋市天白区八事天道1005番地,35.132847,136.961014,8431,5913
aichi,23,コンビニ,2025-11-01,法人番号4010001030181ミニストップ株式会社ミニストップ名古屋小塚店,名古屋市中川区小塚町62番地1,35.138336,136.863892,8433,5898
aichi,23,コンビニ,2025-11-01,法人番号8180002021143有限会社ウエストサイドミニストップ名古屋荒子店,名古屋市中川区荒子二丁目23番地,35.13979,136.860031,8433,5897
aichi,23,コンビニ,2025-11-26,金沢英明ファミリーマートキャッスル尾頭橋／Ｓ店,名古屋市中川区尾頭橋一丁目1番39号,35.144333,136.893326,8434,5902
aichi,23,コンビニ,2025-11-01,法人番号4180301021913ＩＹＰ株式会社ローソン音羽蒲郡インター店,豊川市長沢町流田258番地,34.866631,137.297241,8367,5967
aichi,23,コンビニ,2025-11-01,坂江哲也ファミリーマート国府南店,豊川市小田渕町六丁目91番地,34.824917,137.336288,8357,5973
aichi,23,スーパー,2025-11-07,法人番号8010901017654株式会社アエナアエナイオンモール木曽川店,一宮市木曽川町黒田南八ツケ池25番地1イオンモール木曽川2階,35.349159,136.77359,8483,5883
aichi,23,コンビニ,2025-11-01,遠藤由佳ローソン飛島木場一丁目店,海部郡飛島村木場一丁目19番地1,35.06216,136.817139,8414,5890
aichi,23,コンビニ,2025-11-25,都築住和ローソン刈谷小垣江町店,刈谷市小垣江町中伊勢山25番地1,34.95911,137.004272,8390,5920
aichi,23,ドラッグ・薬局,2025-11-27,法人番号7180301016951株式会社スギ薬局スギドラッグ三河安城南店,安城市三河安城本町一丁目29番地2,34.969593,137.055511,8392,5928
aichi,23,コンビニ,2025-11-30,安藤貴野ファミリーマート安城石井町店,安城市和泉町東山65番地2,34.9212,137.064682,8381,5930
aichi,23,コンビニ,2025-11-10,内山準ファミリーマート豊田高岡本町店,豊田市高岡本町中部350番地4,35.033234,137.080887,8407,5932
aichi,23,コンビニ,2025-11-18,花田龍一ファミリーマート西尾富山町店,西尾市富山町東郷32番地1,34.854839,137.022232,8365,5923
aichi,23,コンビニ,2025-11-01,法人番号7180003014139合同会社オサキセブン－イレブン春日井大留町店,春日井市大留町九丁目4番地1,35.261272,137.02507,8462,5924
aichi,23,ドラッグ・薬局,2025-11-20,法人番号9290001025414株式会社コスモス薬品ドラッグコスモス小牧岩崎店,小牧市尾張都市計画事業小牧岩崎山前土地区画整理事業地内48街区3,35.29044,136.910995,8469,5905
aichi,23,コンビニ,2025-11-26,法人番号4180001122086株式会社ｃｏｌｏｒｆｕｌセブン－イレブン小牧岩崎店,小牧市尾張都市計画事業小牧岩崎山前土地区画整理事業32街区4,35.29044,136.910995,8469,5905
aichi,23,コンビニ,2025-11-30,中村麗子ファミリーマート春日井関田町店,春日井市貴船町167番地,35.248135,136.987778,8459,5918
akita,05,コンビニ,2025-11-30,伊藤奈保子ファミリーマート大曲白金町店,大仙市大曲白金町9番22号,39.465858,140.47403,9471,6475
aomori,02,コンビニ,2025-11-01,川村貴子ローソン青森諏訪沢店,青森市大字諏訪沢字桜川46番地5,40.829746,140.824036,9799,6531
chiba,12,コンビニ,2025-11-01,法人番号9040002007147有限会社たしじゅセブン－イレブン千葉高田町店,千葉市緑区高田町１０７８番地１,35.550655,140.220627,8532,6435
chiba,12,コンビニ,2025-11-26,吉田あきセブン－イレブン幕張本郷２丁目店,千葉市花見川区幕張本郷２丁目１６番２２号,35.667839,140.040695,8560,6406
chiba,12,スーパー,2025-11-11,法人番号2040001000456イオンリテール株式会社イオンスタイル市川コルトンプラザ,市川市鬼高１丁目１番１号ニッケコルトンプラザ本館２階２１２１号,35.715031,139.932663,8571,6389
chiba,12,コンビニ,2025-11-06,野平玉恵ファミリーマート木更津岩根三丁目店,木更津市岩根３丁目２番９号,35.413509,139.93129,8499,6389
chiba,12,コンビニ,2025-11-19,市原優一ファミリーマート長生岩沼店,長生郡長生村岩沼２５８８番地１,35.406975,140.342346,8497,6454
chiba,12,コンビニ,2025-11-01,法人番号4010001030181ミニストップ株式会社ミニストップ千葉ニュータウン原山店,印西市高花１丁目２６番地,35.800655,140.133087,8592,6421
chiba,12,コンビニ,2025-11-19,法人番号1040002051540有限会社佐藤商店セブン－イレブン野田山崎新町店,野田市山崎新町２０番地１８,35.925056,139.895584,8622,6383
chiba,12,コンビニ,2025-11-30,尾形淳ファミリーマート野田中野台店,野田市中野台１０４番地１,35.94825,139.856018,8627,6376
ehime,38,コンビニ,2025-11-01,法人番号6500001013671株式会社レジェンド愛媛ローソン新居浜萩生店,新居浜市萩生１１４１番２号,33.926594,133.261429,8142,5321
ehime,38,スーパー,2025-11-12,法人番号9290001072902株式会社トライアルストアーズスーパーセンタートライアル西条店,西条市喜多川８１１番地１,33.922611,133.17012,8141,5307
fukuoka,40,コンビニ,2025-11-17,黒土知寛ファミリーマート小倉駅北口店,北九州市小倉北区浅野二丁目１３番２３号建物１階,33.888096,130.882217,8133,4941
fukuoka,40,コンビニ,2025-11-01,内田博ファミリーマート博多明治通り店屋町店,福岡市博多区店屋町６番１８号ランダムスクウェア１階,33.596603,130.408463,8063,4865
fukuoka,40,コンビニ,2025-11-18,法人番号9290003006346合同会社Ｋａｗａｒｕセブン－イレブン福岡空港国際線出国ゲート店,福岡市博多区大字青木７３９番地福岡空港国際線旅客ターミナルビル３階,33.587345,130.447281,8060,4871
fukuoka,40,コンビニ,2025-11-01,古賀泰平セブン－イレブン粕屋若宮１丁目店,糟屋郡粕屋町若宮一丁目７番１１号,33.613247,130.473587,8067,4875
fukuoka,40,スーパー,2025-11-06,法人番号9290001098798イオンウエルシア九州株式会社ウエルシアプラス南片江店,福岡市城南区南片江六丁目１８番３０号,33.542942,130.371384,8050,4859
